Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
570.9	16.05537266142091	0.015614	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
690.6	15.413870661420912	0.015441	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
784.1	15.578619661420912	0.012534	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
973.7	17.00178766142091	0.006527	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1095.6	16.27636066142091	0.023583	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1213.4	16.13152966142091	0.011522	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1310.0	17.30005966142091	0.007375	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1477.5	17.47822766142091	0.008761	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1575.4	16.41720966142091	0.01286	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1681.5	16.90409366142091	0.007216	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1996.6	16.69521266142091	0.008582	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2087.7	16.75836666142091	0.009333	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2180.9	17.86564666142091	0.010822	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2484.2	17.05696666142091	0.014631	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2576.6	17.35774566142091	0.025542	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2669.0	18.13735766142091	0.015802	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2760.7	18.37996566142091	0.01108	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2860.7	17.46887766142091	0.024819	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2966.7	17.41814766142091	0.039611	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3269.2	17.73428166142091	0.028083	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3446.0	17.35296066142091	0.012656	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3635.6	18.52584366142091	0.016341	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3736.2	17.47292466142091	0.017681	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3850.3	17.58040266142091	0.013592	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4274.8	17.66392966142091	0.017785	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4376.6	18.72984966142091	0.022268	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4466.4	18.97581466142091	0.016093	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4562.8	17.76756366142091	0.019547	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4661.6	18.09231866142091	0.022618	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4940.9	18.96839966142091	0.01726	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5042.2	17.88428866142091	0.021886	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5143.9	17.81159666142091	0.016828	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5529.1	17.95757066142091	0.021736	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5638.4	18.11914266142091	0.025173	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
6424.8	18.42238666142091	0.028521	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
6593.6	18.53888666142091	0.024627	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
6877.7	19.45794466142091	0.024769	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
6980.4	18.45489966142091	0.033352	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7098.0	18.20224466142091	0.025968	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7295.1	19.39654666142091	0.027888	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7397.8	18.26643466142091	0.028618	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7495.0	18.23425166142091	0.027464	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7605.5	19.09117466142091	0.032837	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7796.5	18.71689266142091	0.027683	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7887.6	18.78089066142091	0.039431	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8236.2	18.45765466142091	0.031597	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8325.7	18.48766766142091	0.03391	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8615.1	18.39717266142091	0.0333	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8731.2	18.46755966142091	0.034451	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8925.4	19.62133266142091	0.036807	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9096.8	18.88106966142091	0.039412	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9276.9	18.72675366142091	0.047003	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9576.6	18.48981666142091	0.035227	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9669.4	18.59193466142091	0.036981	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9839.0	19.65993566142091	0.043115	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5204.95	17.29194566142091	0.00225	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
690.6	15.142662810106218	0.00631	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
784.1	15.318031810106218	0.007804	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
880.6	16.092173810106218	0.009898	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1095.6	15.69489881010622	0.011597	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1213.4	15.845514810106218	0.007975	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1310.0	17.043552810106217	0.007004	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1477.5	17.66342381010622	0.014942	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1575.4	16.215783810106217	0.008546	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
1996.7	16.52286781010622	0.010482	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2087.7	16.57097981010622	0.008832	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2180.9	17.22442581010622	0.013952	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2484.2	16.78600781010622	0.014965	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2576.6	16.868063810106218	0.010413	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2669.0	17.962404810106218	0.009624	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2860.7	16.98477681010622	0.012191	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
2966.7	17.033533810106217	0.011809	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3061.9	17.74506681010622	0.015453	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3269.2	17.109045810106217	0.016536	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3446.0	17.22796281010622	0.012555	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3736.2	17.28566781010622	0.012267	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
3850.3	17.349528810106218	0.013077	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4164.7	17.48396781010622	0.013615	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4274.8	17.459397810106218	0.014157	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4562.8	17.57158081010622	0.014341	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4661.6	17.599541810106217	0.013709	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
4777.0	18.23300781010622	0.016691	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5042.3	17.678019810106218	0.015307	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5529.1	17.76371181010622	0.015901	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5638.4	17.77179881010622	0.016328	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
6424.8	17.94957681010622	0.018516	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
6593.6	18.01274681010622	0.020189	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
6980.4	18.03955981010622	0.020836	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7098.0	18.07744881010622	0.021388	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7202.1	19.08879581010622	0.020669	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7397.8	18.11210381010622	0.023239	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7495.0	18.153843810106217	0.02366	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7699.2	19.20269381010622	0.024276	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7796.5	18.138865810106218	0.02367	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
7887.7	18.37462381010622	0.030093	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8236.2	18.25225081010622	0.026436	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8325.7	18.41616381010622	0.026787	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8615.2	18.246577810106217	0.026851	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
8731.2	18.23968781010622	0.025702	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9096.8	18.554940810106217	0.028887	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9276.9	18.42735081010622	0.03063	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9576.6	18.33394281010622	0.02961	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
9669.4	18.27151081010621	0.031404	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
5180.0	16.901590810106217	0.007517	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
564.55	14.659670150273351	0.021752	Z	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
874.2	15.274604150273351	0.022301	Z	AB	OAN/HaroldJohnson(1.5m)/RATIR	y	Nissim	no
